state,cause,year,fires,acres,median_size
TX,Equipment Use,2012,849,14780.930000000011,2.0
TX,Equipment Use,2013,1002,10942.46000000001,1.0
TX,Equipment Use,2014,917,7768.260000000008,1.0
TX,Equipment Use,2015,1019,41724.789999999935,1.0
TX,Fireworks,1992,3,1.3,0.2
TX,Fireworks,1993,9,112.6,3.0
TX,Fireworks,1994,6,22.3,1.05
TX,Fireworks,1995,4,151.1,0.5
TX,Fireworks,1996,2,0.30000000000000004,0.15000000000000002
TX,Fireworks,1997,1,0.1,0.1
TX,Fireworks,1998,2,689.2,344.6
TX,Fireworks,1999,5,3.2,0.5
TX,Fireworks,2000,2,3.6,1.8
TX,Fireworks,2001,7,1.1,0.1
TX,Fireworks,2002,2,1.1,0.55
TX,Fireworks,2003,5,3.1,0.2
TX,Fireworks,2006,1,0.1,0.1
TX,Fireworks,2007,1,1.0,1.0
TX,Fireworks,2008,3,2.3,1.0
TX,Fireworks,2009,20,2264.6,1.5
TX,Fireworks,2010,1,8.0,8.0
TX,Fireworks,2011,9,28.0,1.0
TX,Fireworks,2012,4,18.0,3.5
TX,Fireworks,2013,178,3346.9799999999996,3.0
TX,Fireworks,2015,1,0.1,0.1
TX,Lightning,1992,34,4365.2,1.0
TX,Lightning,1993,52,7137.199999999999,4.0
TX,Lightning,1994,44,10925.900000000001,0.9
TX,Lightning,1995,47,2866.8,4.0
TX,Lightning,1996,129,4562.700000000001,5.0
TX,Lightning,1997,61,8121.300000000001,2.0
TX,Lightning,1998,232,6337.9,4.0
TX,Lightning,1999,72,3565.6,2.0
TX,Lightning,2000,246,86996.6,6.0
TX,Lightning,2001,52,12370.3,2.0
TX,Lightning,2002,67,8213.3,3.0
TX,Lightning,2003,56,25794.7,6.0
TX,Lightning,2004,30,3894.4,1.75
TX,Lightning,2005,273,63653.5,10.0
TX,Lightning,2006,878,183241.35,12.0
TX,Lightning,2007,143,18175.65,3.0
TX,Lightning,2008,691,103910.31999999999,10.0
TX,Lightning,2009,579,100434.08000000003,5.0
TX,Lightning,2010,429,79253.11000000003,10.0
TX,Lightning,2011,1495,920036.6099999993,5.0
TX,Lightning,2012,462,78509.26000000005,4.0
TX,Lightning,2013,282,9962.130000000005,2.0
TX,Lightning,2014,243,24407.87999999998,2.0
TX,Lightning,2015,200,50276.73999999999,5.0
TX,Miscellaneous,1992,73,14699.6,2.5
TX,Miscellaneous,1993,167,10568.900000000001,4.0
TX,Miscellaneous,1994,81,3750.1999999999994,4.0
TX,Miscellaneous,1995,149,1992.3000000000002,3.0
TX,Miscellaneous,1996,368,10263.099999999999,5.0
TX,Miscellaneous,1997,71,858.1,3.0
TX,Miscellaneous,1998,514,16472.4,3.0
TX,Miscellaneous,1999,261,9544.9,3.0
TX,Miscellaneous,2000,506,18996.2,4.0
TX,Miscellaneous,2001,114,2746.9,4.0
TX,Miscellaneous,2002,208,12582.400000000007,5.0
TX,Miscellaneous,2003,163,12350.250000000005,3.0
TX,Miscellaneous,2004,166,12827.199999999999,3.0
TX,Miscellaneous,2005,1851,103951.40000000001,2.0
TX,Miscellaneous,2006,4856,814937.0999899997,2.0
TX,Miscellaneous,2007,1578,47703.54999999986,1.0
TX,Miscellaneous,2008,6643,902612.399999999,2.0
TX,Miscellaneous,2009,4065,188577.03000000352,1.0
TX,Miscellaneous,2010,2242,50269.50999999988,1.0
TX,Miscellaneous,2011,5989,1426861.9500000395,1.0
TX,Miscellaneous,2012,1929,13756.740000000054,1.0
TX,Miscellaneous,2013,2734,12620.140000000101,1.0
TX,Miscellaneous,2014,2507,54333.28999999985,0.5
TX,Miscellaneous,2015,2587,50265.959999999825,0.5
TX,Missing/Undefined,1993,21,68989.0,3.0
TX,Missing/Undefined,1994,2,15319.0,7659.5
TX,Missing/Undefined,1995,25,10992.5,3.0
TX,Missing/Undefined,1996,74,112885.5,5.0
TX,Missing/Undefined,1997,18,20576.5,3.5
TX,Missing/Undefined,1998,6,89630.3,7126.5
TX,Missing/Undefined,1999,6,16155.2,507.5
TX,Missing/Undefined,2000,31,6824.9,5.0
TX,Missing/Undefined,2001,19,58975.8,3.0
TX,Missing/Undefined,2002,22,863.0,10.0
TX,Missing/Undefined,2003,9,132.0,4.0
TX,Missing/Undefined,2004,15,1774.1,7.0
TX,Missing/Undefined,2005,93,17359.7,10.0
TX,Missing/Undefined,2006,92,542468.3,10.0
TX,Missing/Undefined,2007,21,900.5999999999999,2.0
TX,Missing/Undefined,2008,40,90704.8,10.0
TX,Missing/Undefined,2009,154,34313.40000000001,3.0
TX,Missing/Undefined,2010,74,4661.2,3.0
TX,Missing/Undefined,2011,69,232483.00000000003,40.0
TX,Missing/Undefined,2012,70,17593.2,11.35
TX,Missing/Undefined,2013,36,7637.1,2.5
TX,Missing/Undefined,2014,28,13132.400000000001,31.35
TX,Missing/Undefined,2015,48,10328.910000000002,23.5
TX,Powerline,1992,2,30.2,15.1
TX,Powerline,1993,6,549.8000000000001,0.75
TX,Powerline,1994,7,4606.700000000001,10.0
TX,Powerline,1996,1,1.0,1.0
TX,Powerline,1997,1,0.1,0.1
TX,Powerline,1998,1,2.0,2.0
TX,Powerline,1999,2,1.1,0.55
TX,Powerline,2000,4,439.2,32.5
TX,Powerline,2002,2,63.0,31.5
TX,Powerline,2003,1,0.4,0.4
TX,Powerline,2005,1,0.5,0.5
TX,Powerline,2006,3,23865.2,37.2
TX,Powerline,2007,1,4.6,4.6
TX,Powerline,2008,2,76.0,38.0
TX,Powerline,2009,619,79913.12000000001,2.0
TX,Powerline,2010,435,13363.73000000001,2.0
TX,Powerline,2011,1727,353182.6399999988,2.0
TX,Powerline,2012,547,11466.130000000012,1.0
TX,Powerline,2013,1,1.4,1.4
TX,Powerline,2014,524,6082.380000000016,1.0
TX,Powerline,2015,464,20781.129999999943,1.0
TX,Railroad,1992,9,121.0,4.0
TX,Railroad,1993,2,21.2,10.6
TX,Railroad,1994,18,127.0,5.0
TX,Railroad,1996,1,100.0,100.0
TX,Railroad,1998,32,1947.0,3.0
TX,Railroad,1999,20,70.0,1.0
TX,Railroad,2000,28,204.0,3.0
TX,Railroad,2001,11,1032.0,2.0
TX,Railroad,2002,11,357.0,2.0
TX,Railroad,2003,14,143.5,3.0
TX,Railroad,2004,8,84.0,5.5
TX,Railroad,2005,51,980.0,5.0
TX,Railroad,2006,222,6156.0,5.0
TX,Railroad,2007,38,2193.75,2.0
TX,Railroad,2008,90,4096.1,1.0
TX,Railroad,2009,105,3074.0099999999993,1.0
TX,Railroad,2010,89,4509.45,2.0
TX,Railroad,2011,160,4657.430000000002,2.0
TX,Railroad,2012,62,622.36,1.0
TX,Railroad,2013,61,566.6800000000002,1.0
TX,Railroad,2014,62,1169.3999999999996,1.0
TX,Railroad,2015,29,52.08,1.0
TX,Smoking,1992,22,437.1,1.5
TX,Smoking,1993,38,255.3,2.0
TX,Smoking,1994,16,71.1,1.5
TX,Smoking,1995,24,2163.0,4.0
TX,Smoking,1996,70,6355.9,2.0
TX,Smoking,1997,18,219.5,4.0
TX,Smoking,1998,67,588.5999999999999,2.0
TX,Smoking,1999,49,3640.0,2.0
TX,Smoking,2000,63,20849.6,2.0
TX,Smoking,2001,12,76.5,1.0
TX,Smoking,2002,13,197.1,1.0
TX,Smoking,2003,11,166.3,2.0
TX,Smoking,2004,26,208.5,2.0
TX,Smoking,2005,230,5009.7,2.0
TX,Smoking,2006,564,61740.8,2.0
TX,Smoking,2007,121,3030.56,1.0
TX,Smoking,2008,532,12442.190000000011,1.0
TX,Smoking,2009,409,7084.990000000008,1.0
TX,Smoking,2010,259,2405.5399999999995,1.0
TX,Smoking,2011,559,51803.71999999996,1.0
TX,Smoking,2012,175,734.3100000000003,1.0
TX,Smoking,2013,214,391.3000000000002,1.0
TX,Smoking,2014,214,454.86999999999995,1.0
TX,Smoking,2015,197,1563.4199999999985,1.0
TX,Structure,1996,1,1.1,1.1
TX,Structure,1997,1,0.1,0.1
TX,Structure,2002,2,0.2,0.1
TX,Structure,2003,1,0.1,0.1
TX,Structure,2004,1,0.1,0.1
TX,Structure,2005,1,268.0,268.0
TX,Structure,2013,1,0.1,0.1
TX,Structure,2015,4,9.8,2.8
UT,Arson,1992,11,260.40000000000003,1.0
UT,Arson,1993,17,103.39999999999998,0.1
UT,Arson,1994,18,17652.399999999998,0.6499999999999999
UT,Arson,1995,30,2173.7,0.1
UT,Arson,1996,21,695.3000000000001,3.0
UT,Arson,1997,24,1314.0,0.2
UT,Arson,1998,13,61.10000000000001,0.1
UT,Arson,1999,39,8373.300000000001,0.5
UT,Arson,2000,27,1307.6999999999996,0.5
UT,Arson,2001,14,2363.7000000000003,0.2
UT,Arson,2002,17,1097.7999999999997,0.2
UT,Arson,2003,12,2215.0,2.15
UT,Arson,2004,13,10.0,0.3
UT,Arson,2005,8,2620.7,1.05
UT,Arson,2006,31,1926.9999999999998,1.0
UT,Arson,2007,9,2214.7499999999995,5.6
UT,Arson,2008,17,1110.31,1.2
UT,Arson,2009,13,1851.1599999999999,0.25
UT,Arson,2010,15,239.79999999999998,0.5
UT,Arson,2011,20,1743.0999999999992,0.4
UT,Arson,2012,32,127917.29000000002,0.45
UT,Arson,2013,23,588.1000000000001,0.5
UT,Arson,2014,28,333.7600000000002,0.1
UT,Arson,2015,15,58.56,0.5
UT,Campfire,1992,38,244.7999999999999,0.1
UT,Campfire,1993,42,47.700000000000024,0.1
UT,Campfire,1994,58,1098.9999999999993,0.15000000000000002
UT,Campfire,1995,63,1967.9000000000005,0.1
UT,Campfire,1996,82,528.0000000000001,0.1
UT,Campfire,1997,29,238.99999999999997,0.1
UT,Campfire,1998,49,143.49999999999997,0.1
UT,Campfire,1999,71,1382.5999999999997,0.1
UT,Campfire,2000,87,3246.5,0.1
UT,Campfire,2001,115,2267.7999999999947,0.1
UT,Campfire,2002,56,16804.19999999998,0.1
UT,Campfire,2003,46,32653.44999999999,0.1
UT,Campfire,2004,28,45.2,0.1
UT,Campfire,2005,46,1213.2499999999995,0.1
UT,Campfire,2006,44,52591.7,0.1
UT,Campfire,2007,53,265.63000000000005,0.1
UT,Campfire,2008,46,1899.4599999999978,0.1
UT,Campfire,2009,60,130.9699999999999,0.1
UT,Campfire,2010,67,55.08000000000003,0.1
UT,Campfire,2011,69,44.68000000000003,0.1
UT,Campfire,2012,128,91.71000000000001,0.1
UT,Campfire,2013,89,15.55999999999999,0.1
UT,Campfire,2014,85,13.079999999999991,0.1
UT,Campfire,2015,64,70.82999999999997,0.1
UT,Children,1992,12,833.9000000000001,0.44999999999999996
UT,Children,1993,13,33.3,0.7
UT,Children,1994,16,70.60000000000001,0.35
UT,Children,1995,15,700.2,0.2
UT,Children,1996,15,3287.899999999999,0.3
UT,Children,1997,7,4.8,0.1
UT,Children,1998,10,3.8000000000000003,0.2
UT,Children,1999,14,70.60000000000001,0.1
UT,Children,2000,9,188.89999999999998,3.0
UT,Children,2001,9,381.2,3.0
UT,Children,2002,3,40.2,0.1
UT,Children,2003,4,528.9,14.4
UT,Children,2004,3,1.2,0.1
UT,Children,2005,6,161.0,0.65
UT,Children,2006,4,276.8,8.850000000000001
UT,Children,2007,3,0.7,0.2
UT,Children,2008,5,10.299999999999999,0.4
UT,Children,2009,10,108.24999999999997,0.175
UT,Children,2010,15,16.32,0.5
UT,Children,2011,12,44.029999999999994,0.275
UT,Children,2012,8,30.680000000000003,0.41500000000000004
UT,Children,2013,11,72.00999999999999,0.3
UT,Children,2014,18,17.1,0.225
UT,Children,2015,4,1.4,0.35
UT,Debris Burning,1992,30,473.20000000000005,0.5
UT,Debris Burning,1993,19,2878.1999999999994,1.0
UT,Debris Burning,1994,37,640.5,2.0
UT,Debris Burning,1995,18,212.3,1.25
UT,Debris Burning,1996,43,2145.9999999999995,4.0
UT,Debris Burning,1997,8,309.3,2.5
UT,Debris Burning,1998,26,7176.300000000001,0.85
UT,Debris Burning,1999,33,2490.4,3.5
UT,Debris Burning,2000,18,57.5,0.2
UT,Debris Burning,2001,21,372.6,0.5
UT,Debris Burning,2002,33,452.1,1.0
UT,Debris Burning,2003,8,56.4,0.5
UT,Debris Burning,2004,9,710.2,14.0
UT,Debris Burning,2005,10,2758.1,5.0
UT,Debris Burning,2006,5,212.0,0.8
UT,Debris Burning,2007,5,142.5,6.4
UT,Debris Burning,2008,6,894.6,0.2
UT,Debris Burning,2009,83,419.211,0.25
UT,Debris Burning,2010,99,563.0300000000007,0.25
UT,Debris Burning,2011,51,369.2000000000001,0.25
UT,Debris Burning,2012,131,751.2000000000005,0.5
UT,Debris Burning,2013,79,265.64999999999986,0.25
UT,Debris Burning,2014,93,751.8110000000001,0.25
UT,Debris Burning,2015,6,16.400000000000006,0.1
UT,Equipment Use,1992,14,207.79999999999998,0.1
UT,Equipment Use,1993,18,636.2,0.2
UT,Equipment Use,1994,16,4077.6999999999994,0.4
UT,Equipment Use,1995,12,3260.1,2.55
UT,Equipment Use,1996,12,3936.6,0.5
UT,Equipment Use,1997,17,953.4,4.0
UT,Equipment Use,1998,13,31232.199999999997,30.0
UT,Equipment Use,1999,21,3627.0,1.0
UT,Equipment Use,2000,21,700.7,0.7
UT,Equipment Use,2001,23,1296.1999999999998,2.0
UT,Equipment Use,2002,18,23574.89999999999,0.3
UT,Equipment Use,2003,12,61.1,0.15000000000000002
UT,Equipment Use,2004,16,1262.5,0.3
UT,Equipment Use,2005,31,22894.399999999998,4.3
UT,Equipment Use,2006,19,5398.500000000001,1.8
UT,Equipment Use,2007,33,1048.8999999999999,0.8
UT,Equipment Use,2008,22,396.40000000000015,0.8
UT,Equipment Use,2009,89,119.36099999999998,0.25
UT,Equipment Use,2010,87,2605.859999999998,0.3
UT,Equipment Use,2011,75,1347.4099999999987,0.5
UT,Equipment Use,2012,117,12494.980000000016,0.26
UT,Equipment Use,2013,61,35.050000000000026,0.25
UT,Equipment Use,2014,79,332.48,0.3
UT,Equipment Use,2015,29,134.10000000000002,0.1
UT,Fireworks,1992,1,0.1,0.1
UT,Fireworks,1993,5,1003.4000000000001,0.2
UT,Fireworks,1994,6,1504.6,1.2
UT,Fireworks,1995,6,83.9,0.15000000000000002
UT,Fireworks,1996,4,27.1,3.5
UT,Fireworks,1997,3,2.8,1.0
UT,Fireworks,1998,5,4064.1,2.0
UT,Fireworks,1999,8,40.2,0.5
UT,Fireworks,2000,4,42.0,0.9
UT,Fireworks,2001,1,0.2,0.2
UT,Fireworks,2002,6,5.7,0.15000000000000002
UT,Fireworks,2003,1,0.1,0.1
UT,Fireworks,2004,3,1191.2,50.0
UT,Fireworks,2005,5,5.0,0.6
UT,Fireworks,2006,9,730.8,0.3
UT,Fireworks,2007,9,83.39999999999999,1.5
UT,Fireworks,2008,6,29.6,1.0
UT,Fireworks,2009,6,7.75,0.375
UT,Fireworks,2010,20,40.35,0.275
UT,Fireworks,2011,11,249.82,0.25
UT,Fireworks,2012,15,92.16999999999997,0.6
UT,Fireworks,2013,8,6.65,0.175
UT,Fireworks,2014,18,6.729999999999999,0.25
UT,Fireworks,2015,5,0.7,0.1
UT,Lightning,1992,554,6631.100000000016,0.1
UT,Lightning,1993,335,8388.700000000028,0.1
UT,Lightning,1994,931,120356.40000000031,0.1
UT,Lightning,1995,545,117812.80000000016,0.1
UT,Lightning,1996,912,452007.6999999991,0.1
UT,Lightning,1997,476,16737.00000000001,0.1
UT,Lightning,1998,414,39810.799999999916,0.1
UT,Lightning,1999,471,35038.49999999994,0.1
UT,Lightning,2000,1165,183044.9000000004,0.1
UT,Lightning,2001,1024,87442.29999999984,0.1
UT,Lightning,2002,654,145819.4000000005,0.1
UT,Lightning,2003,984,32998.149999999856,0.1
UT,Lightning,2004,994,76130.3000000011,0.1
UT,Lightning,2005,721,174227.66000000155,0.1
UT,Lightning,2006,1098,222812.8400000022,0.1
UT,Lightning,2007,629,497596.95999999455,0.1
UT,Lightning,2008,432,11538.490000000058,0.1
UT,Lightning,2009,659,108849.6500000022,0.1
UT,Lightning,2010,562,51339.37999999946,0.1
UT,Lightning,2011,627,35047.82999999989,0.1
UT,Lightning,2012,863,209990.18000000253,0.1
UT,Lightning,2013,796,67571.61999999991,0.1
UT,Lightning,2014,536,11864.620000000037,0.1
UT,Lightning,2015,365,5261.160000000039,0.1
UT,Miscellaneous,1992,27,2182.9,0.4
UT,Miscellaneous,1993,25,2569.4999999999995,4.0
UT,Miscellaneous,1994,46,12567.9,1.0
UT,Miscellaneous,1995,33,50703.0,1.5
UT,Miscellaneous,1996,46,30808.0,4.0
UT,Miscellaneous,1997,25,1015.3000000000001,0.5
UT,Miscellaneous,1998,50,7291.300000000001,0.25
UT,Miscellaneous,1999,91,18274.90000000001,1.0
UT,Miscellaneous,2000,42,19725.799999999996,0.9
UT,Miscellaneous,2001,61,16656.600000000002,0.8
UT,Miscellaneous,2002,34,45786.29999999998,0.25
UT,Miscellaneous,2003,46,16431.0,0.4
UT,Miscellaneous,2004,65,1038.9999999999998,0.1
UT,Miscellaneous,2005,48,27460.19999999999,1.0
UT,Miscellaneous,2006,90,29124.79999999999,1.8
UT,Miscellaneous,2007,72,115817.15000000002,1.3
UT,Miscellaneous,2008,56,4420.830000000001,0.3
UT,Miscellaneous,2009,115,1187.7400000000005,0.25
UT,Miscellaneous,2010,126,6599.0900000000065,0.5
UT,Miscellaneous,2011,125,20471.979999999967,1.0
UT,Miscellaneous,2012,201,23910.454999999933,0.5
UT,Miscellaneous,2013,97,1606.3399999999992,0.2
UT,Miscellaneous,2014,124,9027.700000000015,0.25
UT,Miscellaneous,2015,44,850.0500000000001,0.3
UT,Missing/Undefined,1992,378,26663.509999999962,0.5
UT,Missing/Undefined,1993,211,3766.569999999997,0.25
UT,Missing/Undefined,1994,483,45978.999999999935,0.5
UT,Missing/Undefined,1995,405,22088.63999999989,0.5
UT,Missing/Undefined,1996,503,16340.99000000002,0.5
UT,Missing/Undefined,1997,255,10415.010000000031,0.25
UT,Missing/Undefined,1998,268,5268.870000000009,0.25
UT,Missing/Undefined,1999,510,18018.720000000034,0.5
UT,Missing/Undefined,2000,447,15036.050000000047,0.25
UT,Missing/Undefined,2001,474,12864.650000000043,0.2
UT,Missing/Undefined,2002,308,2232.609999999991,0.25
UT,Missing/Undefined,2003,296,37940.26,0.25
UT,Missing/Undefined,2004,376,3120.9399999999905,0.1
UT,Missing/Undefined,2005,476,16343.480000000049,0.25
UT,Missing/Undefined,2006,612,26846.62099999991,0.4
UT,Missing/Undefined,2007,719,26256.660009999774,0.25
UT,Missing/Undefined,2008,464,12172.95000000008,0.1
UT,Missing/Undefined,2009,90,1426.6,0.3
UT,Missing/Undefined,2010,24,495.70000000000005,0.4
UT,Missing/Undefined,2011,73,1111.6000000000001,0.4
UT,Missing/Undefined,2012,69,7845.700000000001,0.8
UT,Missing/Undefined,2013,58,125.40000000000002,0.15000000000000002
UT,Missing/Undefined,2014,44,4679.300000000001,0.65
UT,Missing/Undefined,2015,66,3425.999999999999,0.9
UT,Powerline,1993,1,350.0,350.0
UT,Powerline,1994,3,7.1,1.0
UT,Powerline,1996,1,3.0,3.0
UT,Powerline,1997,1,15.9,15.9
UT,Powerline,1998,3,34.0,6.0
UT,Powerline,2000,2,2.7,1.35
UT,Powerline,2001,1,1.5,1.5
UT,Powerline,2002,1,36.0,36.0
UT,Powerline,2003,3,51.3,2.3
UT,Powerline,2004,4,0.6,0.15000000000000002
UT,Powerline,2005,4,3793.2,3.05
UT,Powerline,2006,8,6078.400000000001,75.0
UT,Powerline,2007,8,1493.6999999999998,150.8
UT,Powerline,2008,4,1643.0,383.5
UT,Powerline,2009,15,382.86000000000007,0.25
UT,Powerline,2010,28,691.6500000000002,0.25
UT,Powerline,2011,14,1584.1499999999996,1.6500000000000001
UT,Powerline,2012,8,49615.2,4.0
UT,Powerline,2013,16,98.09999999999995,0.1
UT,Powerline,2014,17,34.36,0.25
UT,Powerline,2015,6,6.299999999999999,0.55
UT,Railroad,1992,5,5.3,1.0
UT,Railroad,1993,7,100.5,2.0
UT,Railroad,1994,15,5006.9,40.0
UT,Railroad,1995,6,63.1,5.0
UT,Railroad,1996,4,603.3,149.1
UT,Railroad,1997,4,1354.0,7.0
UT,Railroad,1998,11,153.2,0.5
UT,Railroad,1999,12,61033.8,2.5
UT,Railroad,2000,14,4063.3,1.0
UT,Railroad,2001,18,325.70000000000016,0.5
UT,Railroad,2002,3,3269.2999999999997,0.2
UT,Railroad,2003,4,19.0,1.0
UT,Railroad,2004,5,1973.6,0.25
UT,Railroad,2005,2,563.1,281.55
UT,Railroad,2006,2,7.3999999999999995,3.6999999999999997
UT,Railroad,2007,4,239.6,1.25
UT,Railroad,2008,3,0.7,0.1
UT,Railroad,2009,10,0.8300000000000001,0.1
UT,Railroad,2010,4,2.66,0.325
UT,Railroad,2011,9,27.360000000000003,0.5
UT,Railroad,2012,10,129.90999999999997,0.3
UT,Railroad,2013,5,6.17,0.3
UT,Railroad,2014,10,4.16,0.3
UT,Railroad,2015,1,0.1,0.1
UT,Smoking,1992,22,28.900000000000002,0.5
UT,Smoking,1993,17,9.999999999999998,0.2
UT,Smoking,1994,34,4593.000000000004,0.15000000000000002
UT,Smoking,1995,17,49.5,1.0
UT,Smoking,1996,23,781.9000000000001,0.3
UT,Smoking,1997,13,164.7,0.1
UT,Smoking,1998,11,1323.8999999999999,0.5
UT,Smoking,1999,11,147.1,1.0
UT,Smoking,2000,20,71.1,0.3
UT,Smoking,2001,14,115.69999999999997,0.3
UT,Smoking,2002,10,5.899999999999998,0.1
UT,Smoking,2003,6,13.1,2.0
UT,Smoking,2004,3,0.7,0.3
UT,Smoking,2005,5,55.7,0.5
UT,Smoking,2006,4,2.0,0.1
UT,Smoking,2007,3,59.2,2.0
UT,Smoking,2008,1,0.1,0.1
UT,Smoking,2009,1,0.2,0.2
UT,Smoking,2010,1,0.1,0.1
UT,Smoking,2011,2,0.6,0.3
UT,Smoking,2012,2,0.2,0.1
UT,Smoking,2013,3,0.7,0.1
UT,Smoking,2014,2,0.15000000000000002,0.07500000000000001
UT,Structure,1995,1,0.5,0.5
UT,Structure,1999,1,0.8,0.8
UT,Structure,2000,1,0.1,0.1
UT,Structure,2007,1,0.1,0.1
UT,Structure,2009,6,0.9,0.1
UT,Structure,2010,8,1.76,0.15000000000000002
UT,Structure,2011,7,1.87,0.25
UT,Structure,2012,8,32.61,1.4
UT,Structure,2013,3,6.1,2.0
UT,Structure,2014,4,120.12,0.055
VA,Arson,1992,10,17.400000000000002,0.15000000000000002
VA,Arson,1993,12,74.7,2.0
VA,Arson,1994,23,722.1,3.0
VA,Arson,1995,318,5490.600000000019,1.0
VA,Arson,1996,104,677.6000000000003,0.5
VA,Arson,1997,191,779.0000000000005,1.0
VA,Arson,1998,221,3030.9999999999927,1.0
VA,Arson,1999,276,6675.7999999999965,1.0
VA,Arson,2000,216,9588.200000000017,1.0
VA,Arson,2001,455,6863.9000000000115,1.0
VA,Arson,2002,239,7050.400000000021,1.0
VA,Arson,2003,60,985.5000000000001,3.0
VA,Arson,2004,59,1172.7499999999998,2.0
VA,Arson,2005,131,2152.1499999999996,1.0
VA,Arson,2006,193,8877.199990000017,2.0
VA,Arson,2007,224,4759.399999999995,1.0
VA,Arson,2008,187,4969.249999999997,1.0
VA,Arson,2009,125,2663.2999999999993,1.0
VA,Arson,2010,146,2018.0200000000002,1.0
VA,Arson,2011,107,4617.85,2.0
VA,Arson,2012,120,22618.529999999984,1.25
VA,Arson,2013,79,1272.7000000000003,1.0
VA,Arson,2014,101,5324.800000000001,6.0
VA,Arson,2015,57,581.7,1.0
VA,Campfire,1992,2,19.1,9.55
VA,Campfire,1993,3,1.2000000000000002,0.1
VA,Campfire,1994,4,19.2,2.05
VA,Campfire,1995,20,42.550000000000004,1.5
VA,Campfire,1996,17,429.6,1.0
VA,Campfire,1997,18,211.59999999999994,0.5
VA,Campfire,1998,20,1661.6999999999998,3.0
VA,Campfire,1999,27,264.59999999999997,1.0
VA,Campfire,2000,27,17557.6,5.0
VA,Campfire,2001,25,198.89999999999998,1.0
VA,Campfire,2002,22,266.1,2.0
VA,Campfire,2003,3,27.9,9.4
VA,Campfire,2004,5,666.25,7.0
VA,Campfire,2005,11,178.2,3.0
VA,Campfire,2006,14,40.440000000000005,0.75
VA,Campfire,2007,28,467.7800000000001,1.0
VA,Campfire,2008,23,168.3,1.0
VA,Campfire,2009,15,39.2,1.0
VA,Campfire,2010,27,629.9100000000003,1.0
VA,Campfire,2011,15,25.000000000000004,1.0
VA,Campfire,2012,15,38.70000000000001,1.5
VA,Campfire,2013,16,298.31000000000006,1.0
VA,Campfire,2014,15,521.5500000000001,2.0
VA,Campfire,2015,10,81.49999999999999,1.2
VA,Children,1992,2,0.4,0.2
VA,Children,1993,1,20.0,20.0
VA,Children,1995,173,296.6999999999998,1.0
VA,Children,1996,71,90.75,0.4
VA,Children,1997,106,191.8999999999998,0.5
VA,Children,1998,63,121.59999999999998,1.0
VA,Children,1999,104,123.89999999999996,0.7
VA,Children,2000,59,79.80000000000003,0.5
VA,Children,2001,109,166.09999999999982,0.3
VA,Children,2002,70,252.6999999999999,1.0
VA,Children,2003,18,28.500000000000004,1.0
VA,Children,2004,17,89.59999999999998,1.0
VA,Children,2005,38,64.60000000000001,0.75
VA,Children,2006,68,83.50000000000003,0.2
VA,Children,2007,52,118.39999999999999,0.3
VA,Children,2008,37,64.50000000000003,0.2
VA,Children,2009,38,242.79999999999987,0.5
VA,Children,2010,38,48.699999999999996,0.2
VA,Children,2011,20,213.99999999999997,1.0
VA,Children,2012,32,60.00000000000001,0.75
VA,Children,2013,26,45.7,0.5
VA,Children,2014,26,53.14,1.0
VA,Children,2015,19,77.1,1.0
VA,Debris Burning,1992,9,26.700000000000003,1.5
VA,Debris Burning,1993,3,54.1,9.1
VA,Debris Burning,1994,5,45.2,7.0
VA,Debris Burning,1995,544,3539.3999999999846,1.0
VA,Debris Burning,1996,375,780.500000000002,1.0
VA,Debris Burning,1997,400,1031.0000000000018,0.65
VA,Debris Burning,1998,390,1306.500000000001,1.0
VA,Debris Burning,1999,553,4773.499999999982,1.0
VA,Debris Burning,2000,314,1044.8000000000006,1.0
VA,Debris Burning,2001,695,3304.999999999984,1.0
VA,Debris Burning,2002,531,1461.7000000000007,1.0
VA,Debris Burning,2003,110,585.6000000000001,1.0
VA,Debris Burning,2004,112,461.6000000000003,1.0
VA,Debris Burning,2005,256,964.8000000000006,1.0
VA,Debris Burning,2006,444,3727.3999999999883,1.0
VA,Debris Burning,2007,392,2006.6999999999996,1.0
VA,Debris Burning,2008,355,3989.7999999999947,1.0
VA,Debris Burning,2009,284,3290.0999999999954,1.0
VA,Debris Burning,2010,298,1565.1999999999978,1.0
VA,Debris Burning,2011,233,3702.699999999998,1.0
VA,Debris Burning,2012,172,705.9000000000003,1.0
VA,Debris Burning,2013,209,755.4000000000002,1.0
VA,Debris Burning,2014,313,1579.3999999999999,1.0
VA,Debris Burning,2015,218,1245.7000000000005,1.0
VA,Equipment Use,1992,1,0.2,0.2
VA,Equipment Use,1993,4,0.9999999999999999,0.1
VA,Equipment Use,1994,2,0.30000000000000004,0.15000000000000002
VA,Equipment Use,1995,89,1285.9499999999994,1.0
VA,Equipment Use,1996,50,251.54999999999993,1.0
VA,Equipment Use,1997,94,190.5,1.0
VA,Equipment Use,1998,102,560.8,0.5
VA,Equipment Use,1999,141,1734.1999999999998,1.0
VA,Equipment Use,2000,94,841.5999999999999,1.0
VA,Equipment Use,2001,179,2054.199999999998,1.0
VA,Equipment Use,2002,118,449.09999999999997,1.0
VA,Equipment Use,2003,20,46.9,1.0
VA,Equipment Use,2004,22,49.400000000000006,0.9
VA,Equipment Use,2005,90,626.7999900000005,0.5
VA,Equipment Use,2006,97,305.89999999999986,1.0
